TestId,Date,Athlete Code,Stage,L|R Peak Force,L|R Avg. Force
sKCCSTp2p6gtumSOcwz5,8/29/2023,MFB067,Braking,-2.3644,-3.3066
l0SNJChT0V497Q4qKa83,10/17/2023,MFB068,Braking,8.7852,6.9586
DutIwXkEt6WywhLRNpA7,10/17/2023,MFB068,Braking,5.7955,7.7939
HQIDhK1itWNIZsGewKpq,10/10/2023,MFB068,Braking,6.9018,3.0759
vNJC0SVrFlKouL0cDz8N,10/10/2023,MFB068,Braking,9.9888,9.5683
wS3TJ8fLUzrWB7ijpBpO,10/3/2023,MFB068,Braking,5.4281,2.9247
7roWJVdD9S1rXzNxQAZI,10/3/2023,MFB068,Braking,8.5805,2.1319
QQ1ZgHPGjO5HvEjxAOO1,9/12/2023,MFB068,Braking,2.5458,6.2389
5cDqm7CY6XACN3lVZoCa,9/12/2023,MFB068,Braking,5.3134,7.5408
Xue2Cwrt0QP01giaLqmZ,10/17/2023,MFB069,Braking,-3.9216,-9.6872
lwYc6NPDxKTsJD3I6OtM,10/17/2023,MFB069,Braking,-8.8262,-13.3205
xEDBKLxVeMSEJIdGUirT,10/10/2023,MFB069,Braking,-8.6479,-11.5485
CIz1a2uaoX2v1uFXK6V1,10/10/2023,MFB069,Braking,-4.2448,-9.9003
lwNBlR02fYHYC0JJhdtg,10/3/2023,MFB069,Braking,-0.3207,-2.6325
HZEghDOJ8PF8dxgtPc8F,10/3/2023,MFB069,Braking,-3.9744,-11.0869
9TOfBrpWqi4GybHUgMbx,9/26/2023,MFB069,Braking,-1.7661,-10.6518
uXuR1p6TLV7Xt4AFtI8E,9/26/2023,MFB069,Braking,-6.4691,-14.5888
cfSjixiQXduhCY9OifzS,9/19/2023,MFB069,Braking,-5.4284,-11.29
yNspYc8h6Zl9N4kwxwA2,9/19/2023,MFB069,Braking,-3.6525,-8.8217
DqXkMDurzE4es5eu94Ca,9/12/2023,MFB069,Braking,2.2422,-3.1824
lz8oYMTYneEHM3n22ePD,9/12/2023,MFB069,Braking,-3.1167,-15.2251
I5B7sRp0YbfopjFxGuW8,8/29/2023,MFB069,Braking,-0.1842,-7.6195
gydgdR8dMLos5N3u4q4g,8/29/2023,MFB069,Braking,-4.0587,-14.3734
rqy7TnQorMDPxSkxh8oF,8/29/2023,MFB069,Braking,-3.9132,-12.1324
oOjYBJ0a5QO5VgtyhRxQ,10/10/2023,MFB070,Braking,-4.6205,-6.101
LJHJ0i8MtbDobqSSAftk,10/10/2023,MFB070,Braking,-4.5837,-9.8325
hUHC0O8Ne87SkKnJdvzb,9/26/2023,MFB070,Braking,-8.6601,-3.7995
CueSR3a5aQj0DpvVva0n,9/26/2023,MFB070,Braking,-11.1975,-12.788
vEKNyV7ebIlVR0warA3V,9/19/2023,MFB070,Braking,-7.4001,-2.5747
bdQldZAUcPLb2Ke9gXno,9/19/2023,MFB070,Braking,-3.457,-5.8668
f8zUybNSNmX9ZOQP5CbE,8/29/2023,MFB070,Braking,-9.7387,-6.9148
ZQFQnYvrH1peBMptkQ6q,8/29/2023,MFB070,Braking,-8.8553,-5.1048
scPUMsbaaRxHfKUgJemd,8/29/2023,MFB070,Braking,4.2226,7.1368
tBdozP4OxEWlGq8feQbV,10/17/2023,MFB071,Braking,0.7823,-6.5129
jamijTNcDZQmLxxTclcz,10/17/2023,MFB071,Braking,-0.8864,-14.7758
uWl5ZvuvwMXhCqsgHv6j,10/10/2023,MFB071,Braking,-6.1429,-13.6932
RB05erBEySTp1nPZraQ3,10/10/2023,MFB071,Braking,-8.2803,-9.4196
QsuWyoTVvBsjGxYZb85S,10/3/2023,MFB071,Braking,-0.8242,-10.4509
BmYjKiorkjMAH57jeedW,10/3/2023,MFB071,Braking,-5.5147,-12.293
LoNBjF9bHkiRNAlzCobh,9/26/2023,MFB071,Braking,-5.8372,-15.5077
nSW7OVEQdVvsf9OBDK0V,9/26/2023,MFB071,Braking,-7.2477,-14.6743
jtfj8yr59MhEgq1UKwkj,9/19/2023,MFB071,Braking,-7.2984,-16.925
Sm531FC0lrquXcQnNPDF,9/19/2023,MFB071,Braking,-10.7029,-20.8278
xiBQikLFH6VBvAR6ysz6,9/12/2023,MFB071,Braking,-3.7504,-9.6363
6Tn2aLkpVitRETojXCwl,9/12/2023,MFB071,Braking,-5.9482,-12.6977
ztzHikK5QP0XRovcYbkr,8/29/2023,MFB071,Braking,-1.5108,-7.3657
SWjBGl2lj8r68jRDOrFa,8/29/2023,MFB071,Braking,2.5126,-4.9588
0Vk4L5kLJygrVFMTJD43,8/29/2023,MFB071,Braking,-5.9719,-6.2776
xhxJ0QylKOG0i0n2Q7CJ,10/17/2023,MFB072,Braking,-2.5438,-3.3436
xknBVdzaR49QDJhl5D9J,10/17/2023,MFB072,Braking,-7.2696,-7.4217
nK21JPVS8rNHS4MZJhq0,10/10/2023,MFB072,Braking,-6.3437,-8.2185
i2P8zih9u1JCefJxdTWp,10/10/2023,MFB072,Braking,-7.0282,-10.3413
dg5LmiVp1XNXlVxPgTvy,10/3/2023,MFB072,Braking,-0.1635,-2.1783
H58GuOUmmL1adO1oh9hn,10/3/2023,MFB072,Braking,-1.5521,-4.9075
hx6cfGXnSga4WkGCEXM5,9/26/2023,MFB072,Braking,0.8089,1.101
OePeoBDFEgVc4lTXaOIl,9/26/2023,MFB072,Braking,2.3683,0.2417
Vr4ZCp3rLc2fwWCQV0nm,9/19/2023,MFB072,Braking,-2.5267,-11.6415
Gp01MSQy9uJECq4DoOEC,9/19/2023,MFB072,Braking,-4.1996,-7.4372
lVIO18iitp6SKJzcYHyp,8/29/2023,MFB072,Braking,-3.7875,-1.3188
nEsDNpJ9bPLqm08toYP9,8/29/2023,MFB072,Braking,-1.9964,-3.8409
8lKLcZeEN6imlPgBwqZ6,8/29/2023,MFB072,Braking,-0.3232,1.3168
rh0q9AW2pdDdyESxj2UO,10/17/2023,MFB073,Braking,13.139,8.8818
2Ymyychfvs3E7JlXQK07,10/17/2023,MFB073,Braking,12.1783,8.7382
AN8vfyGJ4CqFWSHqwThX,10/10/2023,MFB073,Braking,9.6221,11.9268
2kGlbFdVPlCehzoUmkh4,10/10/2023,MFB073,Braking,14.0711,4.7067
tWuym1a03SiGGPkimJyP,10/3/2023,MFB073,Braking,12.6291,10.0404
4kB7Glz49lKqTJukX2Ak,10/3/2023,MFB073,Braking,13.7945,8.037
vwBpVa1eTu7H1X08ZfI6,9/26/2023,MFB073,Braking,5.4408,7.2092
wm3CHLgfRciHmw4N9vcd,9/26/2023,MFB073,Braking,14.6637,11.0775
KfzJNTcIVW2bqh3D1glb,9/19/2023,MFB073,Braking,15.7165,8.4828
QzSj0HFNVTgRUMQ8c55o,9/19/2023,MFB073,Braking,11.9162,11.5895
aSAQlhmqccm0q1GcGJN6,9/12/2023,MFB073,Braking,6.9065,1.3694
bdLNav4omuZIrDiWe9ab,9/12/2023,MFB073,Braking,7.2419,8.5337
2p5c53MwyNcl6NoDUg1o,8/29/2023,MFB073,Braking,3.2781,-2.4397
8grXgKuwaFo8fm5WgoPE,8/29/2023,MFB073,Braking,1.5183,4.2942
HZAxAzt9iXy4Kx9uVcKu,8/29/2023,MFB073,Braking,6.4818,0.4377
znSGwLTxCeVwZdU894tk,10/10/2023,MFB074,Braking,-1.7692,-10.0562
HjXp3xvdgVvagIRJls6T,10/10/2023,MFB074,Braking,-3.0592,-4.8198
Gngs10i6bg11mkSg8U2H,10/3/2023,MFB074,Braking,1.6539,3.0558
nPwS7QXg1ZOdANmTQglc,10/3/2023,MFB074,Braking,-1.5358,-4.8815
CCvjmZuc3Ct4LMM8Zy7W,9/26/2023,MFB074,Braking,-1.904,-9.9463
hBixUxFugaZY0pgIaKrD,9/26/2023,MFB074,Braking,2.2436,4.8974
k6E3UyMMzqj9Mt8cDoxP,9/19/2023,MFB074,Braking,-3.7245,-8.275
fW9ZYGgGc9FSPTh7SKs5,9/19/2023,MFB074,Braking,-3.6485,-10.5734
iUWoCcdsni07kp0FiUG3,9/12/2023,MFB074,Braking,-4.7942,-6.0758
alGvxaE5PlWEnwV5dlbi,9/12/2023,MFB074,Braking,-4.0858,-9.7097
4HqgngoCPbxWewmS91sm,8/29/2023,MFB074,Braking,-6.1158,-15.3054
ZgvqCJMTE5nsOrT43Ym8,8/29/2023,MFB074,Braking,-12.9474,-13.2365
2qlTDuXt6gqL2KI85qlj,8/29/2023,MFB074,Braking,-2.924,-4.9589
Q8lDX7Qpor2Xo2MgIRoz,10/17/2023,MFB075,Braking,-4.5245,-20.6997
P2Sxsbv3574ub4vt78SD,10/17/2023,MFB075,Braking,0.8008,-14.2384
SLnvOvVNnNm0gzLXvZJy,10/10/2023,MFB075,Braking,-5.4508,-16.6744
y0KM1rEI3EiTl8vo0GCC,10/10/2023,MFB075,Braking,-2.1529,-13.3871
rAN2VBHcy0w6isOS141Y,10/3/2023,MFB075,Braking,-9.0909,-13.6865
XzWDZR62z1Aq3sxDSBRw,10/3/2023,MFB075,Braking,-5.6928,-14.3266
xK6OaMECTqtfFgcuiPRz,9/26/2023,MFB075,Braking,-6.4862,-17.0178
ZX49210ZL37st1an6kl7,9/26/2023,MFB075,Braking,-3.5622,-13.2285
3TuBXeDvgtjfVAvNbjgJ,9/19/2023,MFB075,Braking,1.3508,-13.0642
ENe3NHpZPIhqRpyVKTBS,9/19/2023,MFB075,Braking,3.1546,-3.1931
9eltM1YvRux9GiJIC7Ho,8/29/2023,MFB075,Braking,-0.4939,-13.1214
0rJDdtBZzNgNrejQJ8qL,8/29/2023,MFB075,Braking,1.6048,-10.7423
4BiH6KqSXdPJ8URJGwYZ,8/29/2023,MFB075,Braking,14.3333,4.4573
MRRUHAE2Fw9Fu0M9UZSI,10/17/2023,MFB076,Braking,13.848,8.6548
CVu5sD3wuw3gMMMa3xIb,10/17/2023,MFB076,Braking,22.6699,16.871
lNuxnbZRcpqiZVXiO9j4,10/10/2023,MFB076,Braking,11.1748,4.669
kN1a9YsiPyMNU4gseKWR,10/10/2023,MFB076,Braking,10.4497,4.0631
vJ9Rm5Wzim9AO8z6wrbL,10/3/2023,MFB076,Braking,7.1387,1.0837
pvnOgpFTCCvpO4LRyxw8,10/3/2023,MFB076,Braking,14.1243,2.177
lEFyxr9ISLP3Hgj6jWm1,9/26/2023,MFB076,Braking,3.7883,3.123
LXpWBQWuKUHRwoVbehbc,9/26/2023,MFB076,Braking,3.5088,1.238
NldIDuKcFd4eJOMUvkQX,9/19/2023,MFB076,Braking,5.6995,1.2387
7zXMLHxXrWqkRtClf2eT,9/19/2023,MFB076,Braking,2.6882,0.4551
V8SS1kTb9JmRPDKfETr6,9/12/2023,MFB076,Braking,2.3784,4.1997
GD1vZlk97Kf09W8Y65oI,9/12/2023,MFB076,Braking,6.4151,3.3827
O2Ex1r3kneVlIpgjQgp2,8/29/2023,MFB076,Braking,12.4157,10.0461
zW3lfKERVJ4A7iWjwwjm,8/29/2023,MFB076,Braking,9.9931,9.6947
AHm0WSiBhtO18QN6PH6F,8/29/2023,MFB076,Braking,9.2357,6.2089
QHAmXqxx27a1HqKNuLDg,10/17/2023,MFB077,Braking,9.2173,9.9584
hR5pYuIlLtvn649FkTHa,10/17/2023,MFB077,Braking,15.5352,22.7235
OGG1RWBgXWnFbMEB0IAU,10/10/2023,MFB077,Braking,-0.2762,-1.96
kUBu2O8Yr3XyoevFdo6w,10/10/2023,MFB077,Braking,7.1298,13.4429
MFqaQtgQApKphIoY68hS,10/3/2023,MFB077,Braking,15.0778,14.8195
Cg0rYyK4iQeFI64eWDsJ,10/3/2023,MFB077,Braking,19.1881,21.7255
OlldL2gu1ki3dkDNcd6u,9/26/2023,MFB077,Braking,20.3842,15.3577
nsdVFRBdl73aSJVdhwfJ,9/26/2023,MFB077,Braking,13.3333,17.1575
AwtSH1QexHgwTiUtD4ch,9/19/2023,MFB077,Braking,7.7432,5.5997
xDSxIoaA3jb5Uy2nJdCg,9/19/2023,MFB077,Braking,9.2046,4.4674
huLIiWzaIMug23ZMlJlV,9/12/2023,MFB077,Braking,10.6495,10.9428
l4s2KlBVFxdDYtw1VMeu,9/12/2023,MFB077,Braking,10.1678,12.1672
5WHSqTmRR1t7ACddempm,8/29/2023,MFB077,Braking,4.6575,11.4921
JZghVNeYYtgUsRxSdRxs,8/29/2023,MFB077,Braking,-1.1021,-16.546
oAV80SoLWiFV4f1E2coF,8/29/2023,MFB077,Braking,11.9863,3.0737
so3gcTTYzT6CwkqD0ls7,10/17/2023,MFB078,Braking,-3.582,-4.447
ceWs8MvPfGNxpvQC6sJ8,10/17/2023,MFB078,Braking,1.1844,1.5546
wmIesCJIkAUCSLHarhSW,10/10/2023,MFB078,Braking,1.8117,-0.896
RHwhKg2buURK6Ak95rFL,10/10/2023,MFB078,Braking,-3.3886,-2.555
103AJfJRhQedbd8XY9U0,10/3/2023,MFB078,Braking,-2.2001,0.4477
fb31g7b4zCziZFufmdv6,10/3/2023,MFB078,Braking,-2.0479,2.0836
LN8uL3DjMkZW8YA0ZaDo,9/26/2023,MFB078,Braking,1.4915,3.5212
6HTAmbxvZ9FOYzVt4bqe,9/26/2023,MFB078,Braking,-0.7189,2.8458
Uk5VqbHr3Q9FSZaeziFy,9/19/2023,MFB078,Braking,-4.2673,-0.138
sdtbtEg21EFrP3Dtwy8J,9/19/2023,MFB078,Braking,-0.897,-0.628
4NPj6ZvrWfebOGyblVuI,9/12/2023,MFB078,Braking,0.0544,-3.6057
hUsSKuPiKd3TEjZ7LTMo,9/12/2023,MFB078,Braking,-8.3527,-5.3738
SmKoQxVOnDrrVXiZXKU1,8/29/2023,MFB078,Braking,-1.7684,-2.2758
va6cO652VXyrvvvilEZG,8/29/2023,MFB078,Braking,-0.508,2.4813
UG9VpwQ4m4xsiwYXzBlC,8/29/2023,MFB078,Braking,-1.6745,-3.0419
o4uaYdS32rlHMsCjl9Tj,10/17/2023,MFB079,Braking,5.3911,6.8209
yFT8XlhsJqFtLIWoX5am,10/17/2023,MFB079,Braking,-1.0814,-1.973
e8zPDjc3pM0TWDSfCOi1,10/10/2023,MFB079,Braking,3.0511,6.3561
azDa63KFghc5aAisgKH1,10/10/2023,MFB079,Braking,7.6759,10.5233
dT1a64fl9DJwbpaVs6rs,10/3/2023,MFB079,Braking,5.6189,8.6958
UgGLdBOj96bdPom7r50H,10/3/2023,MFB079,Braking,-1.0133,3.5253
oX6BTvs06Ynz3GTQrvdl,9/26/2023,MFB079,Braking,3.7297,7.0424
m5GPLGin0PhuprsMSbiQ,9/26/2023,MFB079,Braking,4.2017,6.7391
ko84nN7P0qMG5HFzh1jh,9/19/2023,MFB079,Braking,3.5402,9.8706
CFapIQi33KTqqiHGuoam,9/19/2023,MFB079,Braking,3.0928,9.5332
CjEFKuEA40zbDq31Fs72,9/12/2023,MFB079,Braking,7.5596,12.6655
JSiaE3dMSUt5TbA3yliu,9/12/2023,MFB079,Braking,3.506,8.1448
Qc4EkJRWlKG3dXBSXds1,8/29/2023,MFB079,Braking,7.4699,10.2422
veK4d3aLdQofR5LKOru0,8/29/2023,MFB079,Braking,5.8388,10.1476
NEKVLcbdklUIxnUUN4vR,8/29/2023,MFB079,Braking,3.4243,10.6866
eV8li79DmxbCvQk40k4C,10/17/2023,MFB080,Braking,3.8804,-0.482
7kzICiXreTp86CUKIPVC,10/17/2023,MFB080,Braking,5.3564,5.0223
Vy4Yc84PrH7bZejAUY8g,10/3/2023,MFB080,Braking,15.5556,16.5962
o7liz8rX9vHq4kabGS0d,10/3/2023,MFB080,Braking,14.9942,18.9571
NcF0wTJIVuus60pAEZ54,9/26/2023,MFB080,Braking,13.6488,19.019
TGya01jB1klg10HcKlAt,9/26/2023,MFB080,Braking,12.1135,22.3851
W6uTZNmGKOPng5NBjKsx,9/19/2023,MFB080,Braking,9.3622,11.3921
xI5lbJTtqolWFVPrdGnG,9/19/2023,MFB080,Braking,7.9137,13.5383
QnJyJIOQ6lyWeWtUFg94,9/12/2023,MFB080,Braking,21.0238,24.1819
XmfvpQVuW0Lz5v3Sbbgz,9/12/2023,MFB080,Braking,16.8718,22.9537
nM90mJhm2hZXidBAycMA,8/29/2023,MFB080,Braking,18.1074,21.1911
b3xBv2mq80YGNh5VZQTB,8/29/2023,MFB080,Braking,18.7112,12.6161
zzXFhE3vMu8Ri52t1lDN,8/29/2023,MFB080,Braking,10.6939,8.0931
66whBjOwbuFDzjju0x38,10/17/2023,MFB081,Braking,4.3977,6.6507
MWvRDbIONUV7a0X1Z1vE,10/17/2023,MFB081,Braking,5.6047,3.019
hu3ZYglG0IUeZQGr4QWq,10/10/2023,MFB081,Braking,-0.6744,-0.3883
7rXETspY0DhRYwqVXVGY,10/10/2023,MFB081,Braking,2.3846,1.9668
vulujMrwsG69cT547R4n,10/3/2023,MFB081,Braking,-0.5618,0.9597
1PUiCCKg9oVm8vzQplvA,10/3/2023,MFB081,Braking,1.8573,-0.1512
k4rGIdNDfMh8YO88EfT9,9/26/2023,MFB081,Braking,0.7737,2.1864
f8uG6ue9BnGSalWlv1IR,9/26/2023,MFB081,Braking,3.0824,1.748
L3pVLAUW0UWCfJU13rCB,9/19/2023,MFB081,Braking,-3.1,1.1914
AdMVqQyWC91ZhjJxyVxj,9/19/2023,MFB081,Braking,0.9174,2.4833
MEBiodi3PBTscFA8OrAQ,9/12/2023,MFB081,Braking,-0.289,5.1539
lMYoj3TLLCeP3PgeglfS,9/12/2023,MFB081,Braking,7.872,3.3625
NTASNQ41zNt7v9525RNJ,8/29/2023,MFB081,Braking,1.6307,1.7042
h4XCnITWTIztH8znVv3V,8/29/2023,MFB081,Braking,0.1792,3.4974
wJHGzlZxgYH1MbSudS2Q,8/29/2023,MFB081,Braking,4.7619,2.929
JmQgwFiVBqqVI5WJGdWI,10/3/2023,MFB082,Braking,9.5238,12.5581
BDQqxcN9vukz2kmABfCj,10/3/2023,MFB082,Braking,14.4654,12.4201
9L6ya2EbWuBCv1vDlLh2,9/19/2023,MFB082,Braking,2.0182,3.4079
F3eVp67R7tdNJe8vGEPI,9/19/2023,MFB082,Braking,-6.2616,0.09
MwMjBcIDwMnHrqGXO7NY,9/12/2023,MFB082,Braking,-1.9989,1.8597
Bhh6auC28Sz5PickERN7,9/12/2023,MFB082,Braking,-0.5519,5.58
VS4MckwsZGAK3vd9n96Q,8/29/2023,MFB082,Braking,1.4805,7.9557
aOkwdvAw9hsh79xaL1iz,8/29/2023,MFB082,Braking,3.639,8.6615
wqVpNuLVCaFZNVek1zqV,8/29/2023,MFB082,Braking,-2.0274,3.2578
pxvJPcHij23LYudN9Kfe,10/17/2023,MFB083,Braking,-0.05,3.4391
rbQPlip6Ri4NxwF86akn,10/17/2023,MFB083,Braking,-0.8772,4.2126
944ysBtJymCl3jlBBsdF,10/3/2023,MFB083,Braking,6.101,2.8406
guNSrQWw8fmTApzMaUMY,10/3/2023,MFB083,Braking,-4.8876,-0.0093
CKSiug8vCmlKqrqwWEaQ,9/26/2023,MFB083,Braking,0.6963,4.4931
Yrj8xPXYPGRpkFDDoZCU,9/26/2023,MFB083,Braking,-1.5356,8.6867
8SkCfU0csF55jGCoixNS,9/19/2023,MFB083,Braking,-3.0273,4.051
ze9piOXLMpLOZLrRBbtw,9/19/2023,MFB083,Braking,3.5585,-0.7576
rgPXSDirOD3BEHqSzpYL,9/12/2023,MFB083,Braking,-0.5107,5.0037
QVEWTjS1ghSceQERtjiR,9/12/2023,MFB083,Braking,-0.2667,1.8907
sojQe8W7dSwrdbiPVGV0,8/29/2023,MFB083,Braking,-2.5349,-0.0543
tlmGvxGLuQaPHRclZyYS,8/29/2023,MFB083,Braking,-0.547,2.9983
3tobbvzUA3yIb3Z510WH,8/29/2023,MFB083,Braking,-1.8223,-2.3299
DQ22UQsocxnKRdcisNti,10/17/2023,MFB084,Braking,-0.1972,-1.1132
uySMQzmUC8AkNsi6Tjv4,10/17/2023,MFB084,Braking,-0.6329,3.1267
kxNSRrgiBaoabwncwo59,10/10/2023,MFB084,Braking,-0.885,-1.7748
IWI6ZJbxCWLjTfaEq0t4,10/10/2023,MFB084,Braking,-0.0973,-2.1824
byqyKJRi6VINiE1YF42l,10/3/2023,MFB084,Braking,-2.7636,-3.1915
BULqahPjrniUpYNzwWNv,10/3/2023,MFB084,Braking,-1.8659,-5.9796
BYJxpBqUjouw1MHSunML,9/19/2023,MFB084,Braking,-3.7037,-6.932
DIDOYu7hizn6mmJx9yVy,9/19/2023,MFB084,Braking,-0.8313,-4.022
eFsglazMgHA6CxMG9XQJ,9/12/2023,MFB084,Braking,-0.5946,-4.1583
s9vqyIpDotzSytJiWfmI,9/12/2023,MFB084,Braking,-1.134,-1.6355
XnSGR0YLjlrB09m4gSBa,8/29/2023,MFB084,Braking,1.8479,1.3041
1BVZRTWcp3uqz9MMlxO2,8/29/2023,MFB084,Braking,-0.3791,3.4707
DRg6zYTjwgXN7TX7hQ4t,8/29/2023,MFB084,Braking,0.78,0.2654
PRZXbRcbogDOr3a1HDES,10/10/2023,MFB085,Braking,2.849,-2.1439
2yh4mUAXoyWLLyrVg83E,10/10/2023,MFB085,Braking,5.1363,0.3489
qYncUzdLZ5Y75JkV7m2r,10/3/2023,MFB085,Braking,1.0673,0.3775
kXEBQ16RlffIlzE9mryL,10/3/2023,MFB085,Braking,-3.1008,-0.5086
MvK04zvrAqUjp855rnTO,9/26/2023,MFB085,Braking,4.0434,6.0151
kHzjrRK6ZtQRLyTunao5,9/26/2023,MFB085,Braking,2.3211,-2.4258
733EdYQ89OT0dQBjfrLV,9/19/2023,MFB085,Braking,3.5305,0.3362
vUPqY7TOlXkNi1tosnMA,9/19/2023,MFB085,Braking,5.5584,2.9754
e6k1WkWKjbP2u7wB0Tj5,9/12/2023,MFB085,Braking,2.5853,-1.3434
2f2TY9zrZng5slRUeaXq,9/12/2023,MFB085,Braking,0.0,-1.2694
CUMkoN8gsf5MPZ2opuhQ,8/29/2023,MFB085,Braking,-0.6254,-0.6474
SPIYj6LtRMfEG6PX3QCw,8/29/2023,MFB085,Braking,-3.8141,-6.1962
XNzsJcXpWMWu2D1uIIy4,8/29/2023,MFB085,Braking,-1.4151,4.3248
P9BFoUMFPeMwPGgQOHLl,10/17/2023,MFB086,Braking,6.8773,-5.222
HFeQdEWfCto4IOID5dna,10/17/2023,MFB086,Braking,-2.5086,-2.6231
4mI2WNpzHXSrD9OPfOdD,10/10/2023,MFB086,Braking,-2.9524,-7.4796
V40CUflbkzzmXIJfw5yS,10/10/2023,MFB086,Braking,2.1947,-8.3836
EYZPrcXGyan1GHLsNdtf,10/3/2023,MFB086,Braking,-2.5169,-3.4923
vP1aIacDwa1V5yYxafEU,10/3/2023,MFB086,Braking,0.4367,-3.8491
22YwOM7VSQ6Nd3FzzuaQ,9/26/2023,MFB086,Braking,-3.8316,0.0777
esVOABAcZGaVK7bUgtoG,9/26/2023,MFB086,Braking,3.0725,-1.2313
jduubogwgXgwBtaiCgQM,9/19/2023,MFB086,Braking,0.2616,-5.2117
JKKZOWczDUK9h7NB5yPI,9/19/2023,MFB086,Braking,1.7523,-6.4208
oWYJZMYjuCwOfv5ScRxX,9/12/2023,MFB086,Braking,-3.5569,-5.8018
hDWy1FRJpfdjviTAHZFY,9/12/2023,MFB086,Braking,-5.7813,-9.0643
HqdAbmiCF715yx80aQcY,8/29/2023,MFB086,Braking,-2.3256,-0.1525
iFTChc5f514EcaWeMLw7,8/29/2023,MFB086,Braking,-4.4539,-5.4604
BTT0twePvXGeEBVxVywo,8/29/2023,MFB086,Braking,-3.3628,-2.0581
hRROYkfMpPTn9DGqBKB8,10/17/2023,MFB087,Braking,14.7264,11.9217
FYbiRtCLjH5cpegi4Hgf,10/17/2023,MFB087,Braking,9.4659,11.1903
x1LJkgabKJWVro2JfBRL,10/3/2023,MFB087,Braking,9.1699,7.9598
hGabRQULGr5uTfwtCDrx,10/3/2023,MFB087,Braking,18.0962,10.0898
bel7IkiIiQ4g4bEpnLAH,9/26/2023,MFB087,Braking,1.3867,2.9182
3xMavdcilynNNLF2WFzA,9/26/2023,MFB087,Braking,4.4557,7.4763
a0g9o2CuNfn3yJi3p6tL,9/19/2023,MFB087,Braking,11.9321,5.0535
oycfuyxkzD0RCvAf4uNj,9/19/2023,MFB087,Braking,6.59,2.7723
vJLMySCwvnLKXvcOhq9R,9/12/2023,MFB087,Braking,3.8062,3.7073
tVoL0xieVxoJjO3Val7c,9/12/2023,MFB087,Braking,1.1862,-1.625
ZsAqKWn8zB7jr3h8WZGN,8/29/2023,MFB087,Braking,-2.7156,-0.9632
KwqMBsr7B8TTzPjBdUzj,8/29/2023,MFB087,Braking,-1.3383,1.6437
HEHoe57MpLmWqLRQWCB4,8/29/2023,MFB087,Braking,-0.5558,-0.1672
mXW00erldduG6waTaqhf,10/17/2023,MFB088,Braking,9.3224,10.0638
oW0yPX1NlW7E5zdTOj8P,10/17/2023,MFB088,Braking,11.1526,9.2547
FvkKu1P7NwDBqjnHtIwS,10/10/2023,MFB088,Braking,13.6322,13.7426
f08Q32IPfFeXlxJDLa3l,10/10/2023,MFB088,Braking,16.5908,11.5192
ZHoCJ0rDaWDIzhZC0Phz,10/3/2023,MFB088,Braking,7.4464,3.2541
rebKqo8SwykmUWUn2bvU,10/3/2023,MFB088,Braking,6.8263,8.9567
nszhdRPP1EWoq6ZPFnCL,9/26/2023,MFB088,Braking,11.9511,11.015
ho07PSObB3sqzvZHUa2j,9/26/2023,MFB088,Braking,6.9684,5.9044
oGulJDhQfgG7UmztnIeF,9/19/2023,MFB088,Braking,6.2328,5.5555
KPCCfV4rwQEjcP5qHyVM,9/19/2023,MFB088,Braking,9.3,9.9068
nQuBextnY9NEBg4Pp1zw,9/12/2023,MFB088,Braking,5.7019,6.8119
k8ol9JycrfBeBeXgX4bm,9/12/2023,MFB088,Braking,2.4618,1.6738
ZDhKqGdYFsLcqdg16VbX,8/29/2023,MFB088,Braking,7.0,7.8028
PuMrrpsc2mpoN7xNh09y,8/29/2023,MFB088,Braking,5.6327,2.9039
yDnxhCWVtJ0rQZAUY156,8/29/2023,MFB088,Braking,5.9893,6.7553
yKTbedeIWQu7kn79UZsr,10/17/2023,MFB089,Braking,-0.1055,3.9075
ha43o9ivdz4ace7OA3Jl,10/17/2023,MFB089,Braking,5.7891,3.5992
iYgv57fpleipisUYlwRo,10/10/2023,MFB089,Braking,8.2575,9.3391
EkLN2Ggiy4xssfnJuhW8,10/10/2023,MFB089,Braking,6.0751,-6.3226
ZblCnkF4qJb9zIq7V8QB,10/3/2023,MFB089,Braking,0.8433,5.1541
ijZSRB5ifZgZCuVlRMlr,10/3/2023,MFB089,Braking,3.8801,3.7735
Lilhl2DCeymgg97Jnbhu,9/26/2023,MFB089,Braking,5.0814,6.6611
NPNUJZXBcMDx7qIgwcBY,9/26/2023,MFB089,Braking,-1.6231,-1.3036
XN5iptZbUd97f8OBHzQF,9/12/2023,MFB089,Braking,-0.7923,1.1627
GlFhLagmvjhIpaCHu5Ow,9/12/2023,MFB089,Braking,2.0567,1.6417
gdaWv0M8CvdO6Cv04BNt,8/29/2023,MFB089,Braking,-0.593,0.9381
xQgS8lda8KIF98BrvBNR,8/29/2023,MFB089,Braking,3.8416,6.1996
JlV76GfZEtpiiZF9yYvM,8/29/2023,MFB089,Braking,4.1462,1.5155
PUsTHa48844BdjKAXpqL,10/17/2023,MFB090,Braking,6.4428,5.8737
gsBsOqpwtORdDq7mcsor,10/17/2023,MFB090,Braking,1.5224,7.15
yXhSFFuwdsvahkcnrBzG,10/10/2023,MFB090,Braking,9.2039,12.1873
fq9v2QVu8aJZDfsbBvFb,10/10/2023,MFB090,Braking,-0.8984,5.7994
1VC94tkIgAkF05xI3bUr,10/3/2023,MFB090,Braking,11.3546,9.626
